ID,Content,WeiboID,DateID,DateID-Day,NickName,UserID
1,贝克汉姆也来到斯台普斯中心观战湖人的比赛啦！[心]#贝克汉姆观战湖人##NBA吐槽大会# ​,4432322742842957	,2019-10-28-10,2019-10-28,湖人资讯,6006501632	
2,"#雷霆大胜勇士#

库里独木难支，雷霆对阵勇士，轻松取胜。
赛后，保罗和库里不知道在交流什么，俩人很开心……

#NBA吐槽大会# ​",4432322730226045	,2019-10-28-10,2019-10-28,Focus篮球,5339738302	
3,"安东尼·戴维斯（Anthony Davis），1993年3月11日出生于美国伊利诺伊州芝加哥（Chicago, Illinois），美国职业篮球运动员，司职大前锋/中锋，效力于NBA洛杉矶湖人队。
2012年NBA选秀，安东尼·戴维斯以选秀状元身份被新奥尔良黄蜂队（现新奥尔良鹈鹕队）选中，从而进入NBA，新秀赛季入选最佳新秀第一阵容 ​",4432322662770915	,2019-10-28-10,2019-10-28,单车观世界,1827129675	
4,"UED体育： 
. 
. 
. 
. 
. 
. 
http://t.cn/AiYVKGE6的http://t.cn/Ai164NrS 
时光。”叶落在说这段话的时候，五大联赛 还重要。”“比姐妹还重要，那就买球[晕]app[左哼哼][委屈][干杯] 
西甲 德甲 意甲 法甲 皇马 梅西 篮球比赛 足球比赛 篮球竞技 足球竞技 #利物浦 巴萨 曼城 曼联 尤文图斯# ​",4432322591734406	,2019-10-28-10,2019-10-28,肩膀扛生活,5390024319	
5,"在今天结束的一场常规赛中，篮网客场加时憾负灰熊。赛后，欧文接受了采访。

谈及球队防守端的困境，欧文表示：“就是沟通，但更重要的是身体对抗。面对对手，你要去战斗。有时他们打得真的非常舒服，就像我说的那样，通常无法完成进攻的家伙，现在他们完成了进攻。”

转自直播吧
#nba吐槽大会# ​",4432322537334463	,2019-10-28-10,2019-10-28,篮网动态,6583241347	
6,"半场结束 湖人63：62 领先黄蜂一分
#黄蜂vs湖人##nba吐槽大会# ​",4432322516319608	,2019-10-28-10,2019-10-28,开黑模仿帝,5333153318	
7,"http://t.cn/Ai1hcHQx的http://t.cn/Ai167CeH 
落说道：“就是分手之后，女孩子五大联赛不愧是老前辈，经验太丰富了！毕买球[爱你]app[男孩儿][泪][来] ​",4432322092532617	,2019-10-28-10,2019-10-28,既然对我无心我又何必执着,2389062457	
8,著名球星大卫-贝克汉姆也来到湖人主场看球，虽然小贝已变“老贝”，但魅力依然不减啊！[心][心][心]#图说NBA# ​,4432322063819713	,2019-10-28-10,2019-10-28,新浪NBA,1736329970	
9,"#nba# #热议nba# #nba零距离# #nba比赛日# 

半场结束

湖人63-62暂时领先 ​",4432322042086493	,2019-10-28-10,2019-10-28,刘Aboo,6462212313	
10,"http://t.cn/Ai1tDQ63的http://t.cn/Ai16AsXt 
舒服的听歌环境。叶落第一遍监听五大联赛的办法，是截掉一部分。但叶落觉买球[拜拜]app[haha][蛋糕][礼物] ​",4432322021522018	,2019-10-28-10,2019-10-28,百里如丹,5974319760	
11,"#雷霆大胜勇士# 
NBA常规赛G2
勇士92-120雷霆
遭遇二连败

格林10分6篮板2助攻
克里斯10分4篮板3助攻
格伦-罗宾逊3分6篮板
库里23分8篮板5助攻
拉塞尔6分2助攻1驱逐http://t.cn/Ai1ohLEE ​",4432321698564003	,2019-10-28-10,2019-10-28,北国网,1752883611	
12,湖人半场63-62领先黄蜂，戴维斯砍下25分6个篮板，詹姆斯4分4篮板8助攻，丹尼-格林手感冰凉7投0中。值得一提的是，前两场比赛一场0分，一场1分被网友诟病的波普目前已经拿到了7分1篮板2助攻，投篮5投3中！谁能拿下最后的胜利呢？#NBA比赛日##湖人# ​,4432321421575201	,2019-10-28-10,2019-10-28,虎扑篮球,1642292081	
13,今天我在现场看球#NBA# ​,4432321291485479	,2019-10-28-10,2019-10-28,洛杉矶帝国,5750456233	
14,"#黄蜂vs湖人##nba吐槽大会# 
半场结束  浓眉已经得到25分6篮板2盖帽🔥 
今天肯定会创造一个湖人生涯新高[加油] ​",4432321266526703	,2019-10-28-10,2019-10-28,安东尼戴维斯中文网DAVIS,6373929920	
15,#NBA# 【库班不满录像挑战： 裁判应解释为什么撤销判罚】今日开拓者121-119险胜独行侠。独行侠老板库班表达了对裁判今天的一次判罚。“我是教练挑战规则的支持者，但是如果一次判罚被撤销了，而裁判们没有把录像回放播放出来并给出一个解释，那么就会成为一个问题。我们从球馆里的各个角度看，那次切球 ​,4432321208277034	,2019-10-28-10,2019-10-28,灌篮杂志,1719824734	
16,#动漫##NBA##灌篮高手# 樱木腰背受重伤，赌上职业生涯，拼死出战山王，这场比赛的最后几分钟，就是樱木最光荣的时刻。 http://t.cn/Ai1Kq2kl ​,4432321170262501	,2019-10-28-10,2019-10-28,rey手艺立体画,3282711065	
17,"#NBA##热议nba# #nba比赛日# #nba新赛季2019# 

打碎枸杞杯

我要拿高分

维金斯25+6帮助森林狼116-109力克热火取得三连胜 ​",4432321161656302	,2019-10-28-10,2019-10-28,刘Aboo,6462212313	
18,"http://t.cn/Ai1hcHQx的http://t.cn/Ai16AuOC 
红霞，微微一挣，脱离了叶落的怀五大联赛不过歌曲的版权，还在我手里，没买球[ok]app[生病][微风][吃惊] ​",4432321010532392	,2019-10-28-10,2019-10-28,佳洁在这里,5344326931	
19,"http://t.cn/Ai3udxnx的http://t.cn/Ai16LQ0O 
的瑰宝，我倒希望他能慢下来，别五大联赛不到就能全部翻完。这不，叶落把买球[酷]app[威武][话筒][钱] ​",4432321010532350	,2019-10-28-10,2019-10-28,北京188体育,2627793675	
20,"#这里有英语翻译手帐# 
[微风]好久不见的#经济学人[超话]#泛读笔记来啦[羞嗒嗒]
这篇选自1012期的雪人，这期有关于世界经济的特别报道，有兴趣可以看看哈
🎤今天这篇是前一段的热议NBA#莫雷# 事件

💓老规矩卷评👍得PDF版本哈[带着微博去旅行]一起打卡吧 ​",4432320839232566	,2019-10-28-10,2019-10-28,这里有英语翻译手帐,5945955418	
21,"看我主页置顶博文！
篮球明星里最有影响力的几位#詹姆斯[超话]#  爱豆们想不想拥有！
科比签名照片！库里签名照片！詹姆斯签名照片！等 NBA明星！ 签名球衣！签名篮球！！
有兴趣的人，留言！！让我看见你！[羞嗒嗒][羞嗒嗒][羞嗒嗒][羞嗒嗒] 可签TO！！！
（有各类明星签名物品！均由“吴伟TD”提供！ ​",4432320742565135	,2019-10-28-10,2019-10-28,之叔,6738403532	
22,"半场结束湖人63比62领先黄蜂
卡鲁索没有上场
#湖人##GoLakers##湖人vs黄蜂##NBA吐槽大会# ​",4432320700032932	,2019-10-28-10,2019-10-28,卡鲁索中文网Caruso,7222429005	
23,上半场黄蜂➕ 4.5重注收收收，刚起来，第一单NBA收米 ​,4432320683783118	,2019-10-28-10,2019-10-28,解盘NBA2019,5348840982	
24,今天安东尼戴维斯半场已经扔进3个三分了！半场26分！#湖人# #NBA# http://t.cn/Ai1KbgI3 ​,4432320427269595	,2019-10-28-10,2019-10-28,见证体育,6446620323	
25,"【雷霆大败勇士】

        在今天凌晨三点半进行的勇士对阵雷霆的比赛中，库里拿到23分8篮板5助攻，雷霆方面加里纳利和施罗德分别砍下21分和22分，拉塞尔整场的表现不尽人意，心疼我小学生一波，本来期待的库里和拉塞尔双枪一直打不出效果，而在送走了玄冥二老伊戈和利文斯顿之后，勇士的替补席强度很 ​",4432320402042365	,2019-10-28-10,2019-10-28,小少年说球,7268212129	
26,浓眉和泽勒篮下卡位，互相肘击对方，泽勒被打出血，浓眉看见后立刻捂脸躺地，裁判最后给了浓眉两次罚球，美国之子牛逼！ #安东尼戴维斯[超话]# #洛杉矶湖人[超话]# #NBA# http://t.cn/Ai1KbuMH ​,4432320373295295	,2019-10-28-10,2019-10-28,安东尼戴维斯资讯,5584087944	
27,为什么每天nba都在上热搜 ​,4432320264142042	,2019-10-28-10,2019-10-28,Medicinm,2880349447	
28,"#休斯顿火箭##NBA##NBA吐槽大会##威少# 
威少谈到首次面对老东家“我每天晚上都以同样的方式打球，不管场上是谁。我在每个队都有朋友，显然不同的是，这是我第一次面对雷霆队”
加油[加油][加油] ​",4432320100133451	,2019-10-28-10,2019-10-28,HoustonRockets中文网,6229521600	
29,科迪泽勒和安东尼戴维斯在抢篮板时激烈对抗，泽勒先左手击中了戴维斯面部后戴维斯也有犯规动作，随后泽勒白嫩的脸又破相了。泽勒眼角出血，但因为犯规在先吃到了犯规，下场治疗休息去了。[衰][衰][衰] #NBA新赛季# ​,4432320087517059	,2019-10-28-10,2019-10-28,黄蜂球迷俱乐部,6228298576	
30,勇士加油#NBA##金州勇士# ​,4432320046277799	,2019-10-28-10,2019-10-28,RoRo_nini,5192151972	
31,#旋猫今日集锦##NBA球员集锦##NBA吐槽大会#【20191028东契奇29分12板9助3断4失误，22中8，14罚11中】东契奇开赛三场轰出62.4%的真实命中率，除了罚球准心的明显提高，两分球命中率从50.3%飙升到67.7%才是真正的关键。他在阵地战一共18次篮下出手，拿了惊人的33分，可以在未来观察观察如此高效的终结表 ​,4432320033128777	,2019-10-28-10,2019-10-28,旋猫,1665176985	
32,【勇士vs雷霆9分钟高清集锦】雷霆主场120-92狂胜勇士。勇士两连败开局，库里全场18投7中，得到23分、8个篮板和5次助攻，勇士全队三分球33投仅5中。雷霆先发五虎三节打卡下班，两队分差一度高达40分。#高光时刻# http://t.cn/Ai1K2tkI ​,4432319928293982	,2019-10-28-10,2019-10-28,新浪NBA,1736329970	
33,"赛后，库班在推特上对今天比赛第四节最后时刻的录像挑战作出回应。

库班称：“我是NBA录像挑战规则的支持者。但是如果一些判罚被逆转，裁判在看过回放后，没有对逆转的判罚作出申明，那就真的是一个问题了。我们在球场的上看到的这是一个干净的球，从身体对抗看就是这样。” ​",4432319894940360	,2019-10-28-10,2019-10-28,幕后君本君,5974283701	
34,詹姆斯终于得分了！罚球得2分[允悲][允悲]#黄蜂vs湖人##nba吐槽大会# ​,4432319769629279	,2019-10-28-10,2019-10-28,体育章鱼哥,3567974090	
35,看到现在的NBA球员条件反射式的往篮底下扎好位置造进攻犯规（带球撞人[允悲]），——而不是正面扑上去封盖，不能说现在的篮球缺少血性，只是常规比以前低了一个标准。常规赛没那么常规了。 ​,4432319748036603	,2019-10-28-10,2019-10-28,麦考利昂,2367079391	
36,残暴的湖人双皇连线！詹姆斯吸引两人包夹，精妙的脑后传球，完全击穿了对手的防守。丹尼·格林犀利的切入，篮筐底下接球，已经失位的两名黄蜂防守球员连跳都没跳，对啊，这种情况下，你就算跳起还有什么用呢！无奈只能目送#NBA吐槽大会# ​,4432319743831663	,2019-10-28-10,2019-10-28,LOVE体育4ever,5139152205	
37,"#NBA# 科尔：现在只期待回到更衣室喝啤酒

今日勇士客场92-120不敌雷霆，遭遇开季两连败。

赛后记者采访勇士主教练史蒂夫-科尔时问到科尔是否期待明日对鹈鹕的比赛中实现反弹，科尔表示：“我就是期待更衣室里等着我的啤酒。”#Mix篮球# ​",4432319622615448	,2019-10-28-10,2019-10-28,Mix篮球,2677591423	
38,"#欧文37分# 

欧文37分7篮板7助攻

在篮网加时被灰熊绝杀的比赛中，凯里欧文出场34分钟，27投11中，其中三分球12投5中，得到37分7篮板7助攻2抢断1盖帽，比赛中还有好几个精彩过人瞬间...

#NBA比赛日# #NBA常规赛# #欧文#  http://t.cn/Ai1KUKLf ​",4432318985099684	,2019-10-28-10,2019-10-28,BIF-篮球即信仰,7188440252	
39,#森林狼[超话]##维金斯[超话]##安德鲁维金斯[超话]##NBA##nba零距离# 来看看最后三分钟的嘴嘴是怎么上演英雄回来的吧[doge][doge][doge] http://t.cn/Ai1KyQwV ​,4432318515001693	,2019-10-28-10,2019-10-28,明尼苏达小精灵,5695685069	
40,安东尼戴维斯半场结束前2分钟已经19分了！浓眉这么炸！跟鞋有关吗？[doge]#湖人# #NBA# ​,4432318179791138	,2019-10-28-10,2019-10-28,见证体育,6446620323	
41,库里23分8篮板5助攻全场集锦！这个赛季勇士的路会很艰难[悲伤]心疼库里#雷霆大胜勇士##库里##nba新赛季2019# http://t.cn/Ai1Kyvkm ​,4432318095553536	,2019-10-28-10,2019-10-28,篮球最热门,5819644020	
42,#NBA新赛季2019##黄蜂vs湖人# 看看谁来观战了 ​,4432317836007856	,2019-10-28-10,2019-10-28,湖人球迷俱乐部,6228298522	
43,发布了头条文章：《NBA现役头号伪强队诞生：坐拥三大全明星 却被重建队打得溃不成军》  http://t.cn/Ai1KLNmI ​,4432317827206123	,2019-10-28-10,2019-10-28,最爱德克11,5684446840	
44,"詹哥也不进攻，就想着助攻，你是在刷数据吗[笑而不语][笑而不语][笑而不语]
【詹姆斯半场不得分？】湖人与黄蜂的比赛上半场即将结束，詹姆斯仍然没有开张，他目前的数据是3投0中，0分3篮板8助攻！不过，老詹的妙传个个精彩！今天老詹什么时候能开始得分？#黄蜂vs湖人##nba吐槽大会#@GoLakersClub   ​",4432317499998493	,2019-10-28-10,2019-10-28,体育章鱼哥,3567974090	
45,#nba#关于19年NBA总决赛，这里有你不知道的几件事 http://t.cn/Ai1K2FLj ​,4432317474488011	,2019-10-28-10,2019-10-28,小嘴说体坛,6179910516	
46,【詹姆斯半场不得分？】湖人与黄蜂的比赛上半场即将结束，詹姆斯仍然没有开张，他目前的数据是3投0中，0分3篮板8助攻！不过，老詹的妙传个个精彩！今天老詹什么时候能开始得分？#NBA比赛日# ​,4432317408203458	,2019-10-28-10,2019-10-28,新浪NBA,1736329970	
47,#黄蜂vs湖人##NBA吐槽大会# 浓眉3个3分球啦 ​,4432317324422281	,2019-10-28-10,2019-10-28,安东尼戴维斯中文网DAVIS,6373929920	
48,"[微风][微风]今日精选[微风][微风]

036胜串052胜✔[喜][喜][喜]

万千体贴现在起，不等明天无明天

#五大联赛##足球推荐##NBA# ​",4432317302900546	,2019-10-28-10,2019-10-28,君子好追球,5378015354	
49,"【#灰熊绝杀篮网# 变天了嘛? [吃瓜]】 刚刚结束的比赛，灰熊在加时赛中凭借克劳德的三分，压哨绝杀篮网，比分定格在134-133！本场比赛，欧文空砍37分7篮板7助攻，榜眼秀莫兰特豪取30分，并且助攻绝杀球！
结合昨天太阳胜快船… 今年的NBA，变天了啊！http://t.cn/Ai1oNCYI ​",4432317260847375	,2019-10-28-10,2019-10-28,亚博体育官方,7301033294	
50,#NBA新赛季2019#【霍华德空接背扣】魔兽暴扣！丹尼-格林不停球直接扔篮下霍华德起飞空接背扣虐框！ #NBA零距离##黄蜂vs湖人#  http://t.cn/Ai1oFZcm ​​​,4432317076722295	,2019-10-28-10,2019-10-28,瓦哥nba,7299639956	
51,波普的手感回来了，黄蜂！颤抖吧！[doge][doge]#NBA# http://t.cn/RLlfBm2 ​,4432312030979150	,2019-10-28-10,2019-10-28,每天聊球,3957540222	
52,"#湖人vs黄蜂# 

安东尼-戴维斯首节拿下16分5篮板，投篮8投6中，其中3分3投2中，湖人首节30-28领先黄蜂

#NBA比赛日# ​​​#NBA常规赛##安东尼戴维斯# ​",4432311917928270	,2019-10-28-10,2019-10-28,BIF-篮球即信仰,7188440252	
53,"#雷霆大胜勇士#
雷霆120-92大胜勇士，此役，雷霆全民皆兵，施罗德拿下22分8篮板6助攻4抢断，加利纳利拿下21分，亚历山大拿下19分9篮板4助攻。反观勇士，只有库里一人表现出色拿下23分8篮板5助攻，拉塞尔全场仅拿下6分1篮板2助攻并被驱逐出场。
#NBA# ​",4432311896071962	,2019-10-28-10,2019-10-28,盘王WNBA篮彩NBA世界杯内幕,7230121675	
54,#灰熊绝杀篮网#莫兰特这小伙可以，未来又一个巨星苗子，篮网也太难了，三场比赛两加时全输一分[允悲]#nba新赛季2019##欧文# ​,4432311871092835	,2019-10-28-10,2019-10-28,求求你给点儿力,5349434091	
55,库班质疑裁判改判，希望NBA给个解释：“我是nba挑战规则的支持者，但如果在最初的决定被推翻后他们却没有通过回放证明推翻这个判罚的合理性时，这就会给比赛带来真正的麻烦。从多个角度我们都可以看到那看起来像是一个干净的切球，但是确实有身体接触在前。” ​,4432311724699443	,2019-10-28-10,2019-10-28,东契奇中文网LUKA,5610449322	
56,这才是NBA真正的球星，你尊重中国，中国才尊重你[good] ​,4432311619366160	,2019-10-28-10,2019-10-28,笑翻车了,5352818965	
57,"#体育新闻# #NBA资讯# 在刚刚结束的开拓者与独行侠的比赛中，开拓者最终121-119客场险胜独行侠。

其中，开拓者后卫达米安-利拉德上场28分钟，20投10中，三分7投1中，罚球9投8中，砍下28分3篮板5助攻1抢断1盖帽。值得一提的是，利拉德在末节完成了关键上篮帮助球队在最后时刻反超比分。 ​",4432311589937033	,2019-10-28-10,2019-10-28,UEDBET娱乐在线,5067814446	
58,"维金斯单节16分接管比赛，最后连的11分包括三个三分球，一己之力逆转比赛！保温杯先放一放，枸杞一会再喝！ 

#NBA吐槽大会#  http://t.cn/Ai1osLJA ​",4432311296428149	,2019-10-28-10,2019-10-28,Micro篮球显微镜,7261074822	
59,"对于微博上一些不学无术又喜欢叭叭叭的网民，最好的处理方式就是直接拉黑，所谓“拉黑一时爽，一直拉黑一直爽。”安迪和谭叔的脾气已经够好了，很多人都不珍惜。

我又不是老中医，干不了悬壶济世，秒手回春的事。有些一看就是“脑残者无药可医”，干嘛还要浪费这些时间呢？NBA不好看吗？《海贼王》不 ​",4432311188075092	,2019-10-28-10,2019-10-28,黄酥酥_Satoshi_Vision,1829659752	
60,"你永远不会独行  欢迎加入美优源理财计划
………………………………………………………………
新的一周、新的开始、新的挑战，本周西甲、意甲联赛快车道、以及德国杯丰富了周二、周三的比赛场次，整体赛事完全是够用的。NBA推荐稳定持续，稳健的场次都会临场推送给您，欢迎加入美优源丰理财计划，可以 ​",4432311036279306	,2019-10-28-10,2019-10-28,美优源丰,6020112573	
61,"在加盟篮网后的前三场球中，欧文共砍下113分。据统计，这也是NBA历史上球员在新球队后的前三场球中得到的第二高分，仅次于张伯伦在76人创造的120分这一纪录。
#NBA吐槽大会##灰熊绝杀篮网# ​",4432310927588923	,2019-10-28-10,2019-10-28,篮网动态,6583241347	
62,手感火热！安东尼-戴维斯首节拿下16分5篮板，投篮8投6中，其中3分3投2中，湖人首节30-28领先黄蜂#NBA比赛日# ​,4432310856075070	,2019-10-28-10,2019-10-28,虎扑篮球,1642292081	
63,今天比赛第四节还剩9.4秒，芬尼-史密斯在篮下进攻时被开拓者的利拉德将球拍掉。当时，裁判先吹利拉德防守犯规，但是开拓者主帅斯托茨使用了挑战的权利，而裁判最终吹了双方跳球。这个举动对比赛的结果产生了决定性的作用。赛后，很多记者就这个判罚的改变进行了讨论，而老板库班也有自己的意见，他觉得 ​,4432310834917506	,2019-10-28-10,2019-10-28,LOVE_小牛,1983759493	
64,#NBA新赛季2019#【霍华德空接背扣】魔兽暴扣！丹尼-格林不停球直接扔篮下霍华德起飞空接背扣虐框！ #NBA零距离##黄蜂vs湖人#  http://t.cn/Ai1oFZcm ​,4432310583470058	,2019-10-28-10,2019-10-28,NBA,1883881851	
65,"#黄蜂vs湖人##nba吐槽大会# 
首节浓眉16分5板2帽
攻防一体浓眉真香🔥 ​",4432310370280199	,2019-10-28-10,2019-10-28,安东尼戴维斯中文网DAVIS,6373929920	
66,"有意思的是，篮网这三场打到最后都是五五开的局面。
#nba吐槽大会##灰熊绝杀篮网# ​",4432310365526773	,2019-10-28-10,2019-10-28,篮网动态,6583241347	
67,浓眉在#湖人VS黄蜂#的首节命中两记三分！斯台普斯的主场球迷还为浓眉献上了MVP的呼声🔥#NBA吐槽大会# ​,4432310219022031	,2019-10-28-10,2019-10-28,微观篮球,5635855696	
68,"#休斯顿火箭[超话]##休斯顿火箭##NBA# 
   杰拉德·格林将于周一接受手术，以修复左脚骨折，这是他在季前赛对阵多伦多猛龙队的比赛中受伤的。
   格林最终决定继续进行手术之前，已经与几位专家会面以征求他们的意见。 他的返回时间表将在手术完成后确定，但有报道称他可能会错过整个2019-20赛季🙏 ? ​",4432309798925463	,2019-10-28-10,2019-10-28,HoustonRockets中文网,6229521600	
69,"眉哥可太香了
#湖人##GoLakers##安东尼戴维斯##湖人vs黄蜂##NBA吐槽大会# ​",4432309728446579	,2019-10-28-10,2019-10-28,卡鲁索中文网Caruso,7222429005	
70,"勇士开赛不太顺利，库里23+8+5保罗10分 拉塞尔遭驱逐勇士惨败雷霆 
2019-10-28#库里##NBA# 

北京时间10月28日消息，NBA常规赛继续进行。拉塞尔第三节因抱怨裁判遭到驱逐，做客的勇士队经过四节较量以92-120惨败雷霆队，遭遇2连败；雷霆队结束2连败取得新赛季首胜。开季前2场，勇士队净负47分！

四节 ​",4432309710859695	,2019-10-28-10,2019-10-28,FUN88体育官方,7287912551	
71,东契奇今天29分12篮板9助攻精彩集锦[鼓掌][鼓掌]今年的东契奇太强了，迄今为止场均29.3分10.3篮板7.3助攻！这是冲着场均三双去的呀[允悲]库班真的是捡到宝了！#nba新赛季2019##东契奇##独行侠# http://t.cn/Ai1oDdKI ​,4432309685628497	,2019-10-28-10,2019-10-28,篮球最热门,5819644020	
72,"关于小Ja今日一战的几个数据：
2019届新秀的首个30+
灰熊队史首位生涯前三战就砍下30+的球员
NBA历史第三位生涯前三战就能砍下30分+9助攻的球员（猜猜前两位是谁？）
#Ja莫兰特# ​",4432309669354092	,2019-10-28-10,2019-10-28,孔德昕,2770340745	
73,四分卫詹姆斯！对面配合演出的是浓眉哥？还是麦基？没看出来[允悲]#NBA吐槽大会##洛杉矶湖人[超话]# http://t.cn/Ai1oDHRQ ​,4432309547462625	,2019-10-28-10,2019-10-28,湖人情报员,6152305826	
74,#旋猫今日集锦##NBA球员集锦##NBA吐槽大会#【20191028莫兰特30分4板9助1断1帽6失误，22中13，绝命一帽+一助！】莫兰特是历史上第三位在生涯前三场就送出30分+9助的球员。射程偏短和失误偏多依然是他初入职业赛场需要提升的版块，不过这场莫兰特把自己的特点完全打出来了，突破和快攻的天赋肉眼可见！   ​,4432309543261135	,2019-10-28-10,2019-10-28,旋猫,1665176985	
75,#TLC体育# #NBA新闻# 泰迪·希罗新秀最佳投手！ http://t.cn/Ai1oDNev ​,4432309430517021	,2019-10-28-10,2019-10-28,NBA实况直播,3987409722	
76,【欧文今日集锦】@KyrieIrving 在对阵灰熊的比赛中砍下37分7篮板7助攻🔥#灰熊决杀篮网##NBA吐槽大会#http://t.cn/Ai1oDN6q ​,4432309426311119	,2019-10-28-10,2019-10-28,微观篮球,5635855696	
77,戴维斯真香啊！#NBA# ​,4432309253838941	,2019-10-28-10,2019-10-28,洛杉矶帝国,5750456233	
78,"#一起赢WT[超话]# #NBA{超话}# 

AD是真的香啊，羡慕总冠军[微笑] ​",4432309211723175	,2019-10-28-10,2019-10-28,,5551753193	
79,"阿嘴带领球队登顶西部榜首[doge][doge]
#nba新赛季2019# ​",4432309132396526	,2019-10-28-10,2019-10-28,头号糖黑,6006579048	
80,浓眉今天打法是不是有点鹈鹕队的感觉了，刚才还投进了新赛季第一个三分球，目前7中5，已经砍下13分！ #NBA# #安东尼戴维斯[超话]# #洛杉矶湖人[超话]# http://t.cn/Ai1oDLbH ​,4432309074047350	,2019-10-28-10,2019-10-28,安东尼戴维斯资讯,5584087944	
81,#湖人##NBA吐槽大会# 湖人在浓眉的带领下实现反超，浓眉已经拿到13分4板🔥 🔥 🔥 ​,4432309023864153	,2019-10-28-10,2019-10-28,安东尼戴维斯中文网DAVIS,6373929920	
82,#NBA常规赛#看湖人对黄蜂第一节浓眉哥的表现，我都忍不住要喜欢他了，阔以，詹皇的贤内助[允悲][允悲] ​,4432309023308833	,2019-10-28-10,2019-10-28,小五De地盘,1792328484	
83,"无愧西决选手之名！开拓者队今日以121-119逆转战胜独行侠！此役开拓者后场三枪（利拉德、麦科勒姆、胡德）输出爆炸，麦科勒姆拿下了35分6篮板4助攻，利拉德下半场13中9轰下28分3篮板5助攻，胡德12中8高效拿下20分！
独行侠方面，东契奇拿下29分12篮板9助攻，波尔津吉斯拿下32分9篮板5助攻，但东契奇最 ​",4432308859479850	,2019-10-28-10,2019-10-28,Lisa爱体育,7197758549	
84,"开拓者121-119独行侠，麦科勒姆35+6+4，利拉德28+5，东契奇29+12+9，波尔津吉斯32+9+5
#NBA吐槽大会##独行侠VS开拓者# ​",4432308801616172	,2019-10-28-10,2019-10-28,篮球witnessDemon,5417499645	
85,"詹眉连线，湖人常规操作！
showtime！💜💛👑〰️
#詹姆斯[超话]##安东尼戴维斯[超话]##nba吐槽大会##洛杉矶湖人[超话]# http://t.cn/Ai1oeCcG ​",4432308645828652	,2019-10-28-10,2019-10-28,湖人官网,2305162912	
86,"发布了头条文章：《今日足球推荐：德乙     桑德豪森 VS 韦恩》 
001 瑞典超 02:00 埃夫斯堡VS哥德堡
002 瑞典超 02:00 马尔默VS索尔纳
003 瑞典超 02:00 佐加顿斯VS厄勒布鲁
004 挪超 02:00 布兰VS博德闪耀
005 德乙 03:30 桑德豪森VS韦恩
006 英冠 03:45 女王巡游VS布伦特
007 法乙 03:45 瓦朗谢纳VS ​",4432308616381783	,2019-10-28-10,2019-10-28,足彩篮彩土豆哥,6065614914	
87,【克劳德加时赛压哨绝杀篮网！】这剧本太刺激！灰熊最后搏命一攻，莫兰特高速推进手递手传球顺势掩护，克劳德三分压哨出手空心入网！心疼欧文空砍群新群主坐实~[允悲]#篮网vs灰熊# #NBA新赛季2019# #灰熊绝杀篮网# http://t.cn/Ai1oefWs ​,4432308512120477	,2019-10-28-10,2019-10-28,哈说ball道,1196213593	
88,今天的维金斯打翻保温杯，充满杀气！维金斯最后一节独得十一分，帮助球队获胜！#NBA新赛季2019# http://t.cn/Ai1oeUqo ​,4432308415705813	,2019-10-28-10,2019-10-28,阿C丶7,3671441245	
89,"第一节⚪️第二节⚪️第三节⚪️第四节🔘
森林狼116-109热火
唐斯23分11篮板4助攻2抢断1盖帽
维金斯末节发威，球队开赛三连胜！
#nba新赛季2019# ​",4432308415704725	,2019-10-28-10,2019-10-28,头号糖黑,6006579048	
90,"八村塁在奇才的三场比赛中场均16.3分7.6个篮板

#NBA吐槽大会# ​",4432308414921811	,2019-10-28-10,2019-10-28,timberwolves21,1738436904	
91,发布了头条文章：《“不合格”的表现！再这么打下去啊，罗斯要失去替补位置了》 #NBA吐槽大会# #NBA#  http://t.cn/Ai1oezYh ​,4432308344243291	,2019-10-28-10,2019-10-28,吉诺比利v,5716326453	
92,发布了头条文章：《若奥登罗伊不伤会是什么水平？当年开拓者三巨头胜率高达80%》 #NBA吐槽大会# #NBA#  http://t.cn/Ai1ogjn1 ​,4432308066927049	,2019-10-28-10,2019-10-28,吉诺比利v,5716326453	
93,今天NFL  NHL  MBL  nba居然都有比赛，不常见[doge]除了小写的那个，其他比赛来回跳着看 ​,4432307865505334	,2019-10-28-10,2019-10-28,很怕,1743605927	
94,"#nba吐槽大会##世界杯吐槽大会#
《吐槽大会》笑晕! 
池子一句“我跟雪姨认识好多年了”, 弄得雪姨一脸娇羞 http://t.cn/Ai1ogfSK ​",4432307861356331	,2019-10-28-10,2019-10-28,读点儿西方人文史,6524691191	
95,"湖人演曼巴的最新成名单曲来了[doge]
#nba吐槽大会[超话]# #波普# #洛杉矶湖人# ​",4432307773751320	,2019-10-28-09,2019-10-28,篮球暴叔,6172536581	
96,"安德鲁-威金斯今天吃了一顿肉

#NBA吐槽大会#  http://t.cn/Ai1ogLWf ​",4432307744123646	,2019-10-28-09,2019-10-28,timberwolves21,1738436904	
97,疯狂踩点！詹姆斯版《野狼Disco》[doge][doge][doge]  http://t.cn/Ai1odFDv ​,4432307630509914	,2019-10-28-09,2019-10-28,新浪NBA,1736329970	
98,#雷霆大胜勇士#我讨厌说没有帮手，他的队友可都是nba球员啊，忘了还有三个全明星[污]#nba新赛季2019# ​,4432307571948818	,2019-10-28-09,2019-10-28,求求你给点儿力,5349434091	
